TestCfg,EncodeMethod,CodecName,EncodePreset,Class,Name,Res,FPS,BitDepth,QP,POC,FrameType,Level,qindex,FrameSize,PSNR_Y,PSNR_U,PSNR_V,SSIM_Y(dB),MS-SSIM_Y(dB),VMAF_Y,VMAF_Y-NEG,PSNR-HVS,CIEDE2000,CAMBI
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,160,10, KEY ,1,208,31736,37.519306,42.607622,42.537178,20.384870,15.663435,81.601813,78.846642,34.710958,38.541963,1.365882
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,160,11, KEY ,1,208,31894,37.538545,42.575345,42.527100,20.389087,15.661223,81.656642,78.982974,34.732083,38.502783,1.436954
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,160,12, KEY ,1,208,31951,37.561111,42.546068,42.598959,20.409121,15.695173,81.822214,79.135283,34.752540,38.570346,1.414755
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,160,13, KEY ,1,208,31914,37.559547,42.502476,42.489626,20.468546,15.696152,82.041714,79.280073,34.752138,38.486453,1.396791
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,160,14, KEY ,1,208,31816,37.519493,42.496534,42.489839,20.369483,15.668029,81.335030,78.664447,34.698514,38.484442,1.385392
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,160,15, KEY ,1,208,32146,37.528767,42.614582,42.463626,20.419116,15.680366,81.664953,79.008285,34.728361,38.552552,1.357788
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,160,16, KEY ,1,208,32210,37.531113,42.494566,42.524457,20.407899,15.686979,81.407896,78.846949,34.743783,38.477122,1.341870
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,160,17, KEY ,1,208,32366,37.501557,42.563903,42.423381,20.400398,15.660841,81.620753,78.921869,34.705192,38.450400,1.382673
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,160,18, KEY ,1,208,32365,37.496189,42.436982,42.532704,20.416352,15.667339,81.561964,78.863912,34.697603,38.502965,1.361039
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,160,19, KEY ,1,208,32417,37.490687,42.560533,42.454203,20.393676,15.667044,81.277216,78.624606,34.697226,38.504437,1.346941
