TestCfg,EncodeMethod,CodecName,EncodePreset,Class,Name,Res,FPS,BitDepth,QP,POC,FrameType,Level,qindex,FrameSize,PSNR_Y,PSNR_U,PSNR_V,SSIM_Y(dB),MS-SSIM_Y(dB),VMAF_Y,VMAF_Y-NEG,PSNR-HVS,CIEDE2000,CAMBI
STILL,aom,av2,0,F1,lady.y4m,4480x6720,25,8,135,0, KEY ,1,135,154211,38.926902,48.855198,48.517030,28.466674,16.111361,83.047083,81.265241,38.025970,41.000631,5.740880
STILL,aom,av2,0,F1,lady.y4m,4480x6720,25,8,160,0, KEY ,1,160,61709,37.172778,46.091139,45.573044,23.353454,14.166471,65.539454,63.944665,34.988688,39.304063,5.426249
STILL,aom,av2,0,F1,lady.y4m,4480x6720,25,8,185,0, KEY ,1,185,23944,35.139415,43.042452,42.293406,18.090072,12.116297,41.677758,40.523536,31.995657,37.131016,5.149098
STILL,aom,av2,0,F1,landscape_05.y4m,4032x3024,25,8,60,0, KEY ,1,60,4383754,48.531409,50.881858,51.612061,47.791157,31.675752,96.925288,96.313215,53.156664,49.425567,0.000002
STILL,aom,av2,0,F1,landscape_05.y4m,4032x3024,25,8,85,0, KEY ,1,85,2586277,42.739790,47.257854,48.305519,41.766667,25.650957,96.033416,95.106565,47.880832,44.335713,0.000229
STILL,aom,av2,0,F1,landscape_05.y4m,4032x3024,25,8,110,0, KEY ,1,110,1287166,37.545400,43.683526,44.738531,35.885330,20.127170,93.631195,92.178759,41.188016,39.757699,0.020856
STILL,aom,av2,0,F1,landscape_05.y4m,4032x3024,25,8,135,0, KEY ,1,135,628142,33.782483,40.410165,41.447889,30.080790,16.546043,86.479291,84.685682,35.286862,36.359480,0.060376
STILL,aom,av2,0,F1,landscape_05.y4m,4032x3024,25,8,160,0, KEY ,1,160,300516,30.192238,37.245829,38.211306,23.916238,13.148895,69.916281,68.058232,29.581777,33.154502,0.130942
STILL,aom,av2,0,F1,landscape_05.y4m,4032x3024,25,8,185,0, KEY ,1,185,130557,26.482221,33.975402,35.036403,18.180333,9.732022,45.040717,43.592355,24.137261,29.821123,0.393746
STILL,aom,av2,0,F1,landscape_15.y4m,4032x3024,25,8,60,0, KEY ,1,60,2869000,49.205878,53.139016,53.732841,43.421954,29.904637,97.002978,96.270787,50.824293,50.196980,1.154586
